department,bio_gdd_spring,hydric_precip_spring,stress_heat_days,stress_shock_days,risk_frost_april,risk_wet_harvest,risk_heavy_rain_july,bio_vernalization_days,bio_aridity_index,bio_compound_stress_days,datetime,year,log_time,pred_baseline,pred_anomaly,predicted_yield
Nievre,1999.4702,0.012559351,2,0,1,0.002033958,0,56,0.0005845635,2,2016-01-01,2016,3.5553480614894135,6.9501732534534755,0.12772891322934057,7.077902166682816
Nord,1895.0405,0.016006049,8,0,0,0.0029810143,0,57,0.00075413135,8,2016-01-01,2016,3.5553480614894135,8.045492916460665,-0.2166688198428657,7.828824096617799
Oise,1962.0029,0.01785798,14,0,1,0.0036521598,0,55,0.000827234,14,2016-01-01,2016,3.5553480614894135,7.7199928711361006,-0.07121475175873547,7.648778119377365
Orne,1811.19,0.013971474,3,0,1,0.0028410966,0,58,0.00067714154,3,2016-01-01,2016,3.5553480614894135,7.127048571157419,-0.020145416516743828,7.106903154640675
Pas_de_Calais,1879.0496,0.011239665,8,0,0,0.0018692006,0,57,0.00053101865,8,2016-01-01,2016,3.5553480614894135,8.172698189714104,-0.10324237863093896,8.069455811083165
Puy_de_Dome,1734.5555,0.010457978,0,0,6,0.0023451482,0,56,0.0005388221,0,2016-01-01,2016,3.5553480614894135,5.777036122258885,0.10783350895842786,5.884869631217312
Pyrenees_Atlantiques,1867.0415,0.018116286,0,0,1,0.0015716227,0,49,0.00087158696,0,2016-01-01,2016,3.5553480614894135,5.221247068009772,0.06675157408049251,5.2879986420902645
Pyrenees_Orientales,2032.7559,0.007857244,0,0,0,0.0005623401,0,54,0.0003491421,0,2016-01-01,2016,3.5553480614894135,2.1133713267508254,0.06504773801677949,2.178419064767605
Rhone,2068.1655,0.008733759,2,0,0,0.004141991,0,59,0.00040014277,2,2016-01-01,2016,3.5553480614894135,5.879316551796378,0.06720232210457497,5.946518873900953
Saone_et_Loire,2039.2463,0.0133454725,4,0,0,0.004503622,0,59,0.00061732344,4,2016-01-01,2016,3.5553480614894135,6.50666041277331,0.03012253934196349,6.536782952115273
Sarthe,2000.7135,0.013627494,14,0,0,0.0040451656,0,55,0.0006264788,14,2016-01-01,2016,3.5553480614894135,6.335349324209805,-0.057474970234305825,6.277874353975498
Savoie,1111.8147,0.022871437,0,0,15,0.004124676,0,12,0.0015589935,0,2016-01-01,2016,3.5553480614894135,5.800666955395923,0.03857456603932496,5.839241521435248
Seine_Maritime,1813.5437,0.0115128495,4,0,0,0.0018436122,0,58,0.0005429795,4,2016-01-01,2016,3.5553480614894135,7.89183336789426,-0.015529141839506494,7.876304226054754
Seine_et_Marne,2025.0789,0.003250929,12,0,1,0.00080997887,0,53,0.00014826782,12,2016-01-01,2016,3.5553480614894135,7.039386325297794,-0.12998639717339266,6.909399928124402
Somme,1836.2535,0.011062614,6,0,0,0.0019058113,0,57,0.0005182101,6,2016-01-01,2016,3.5553480614894135,8.04700890967434,-0.1499397080762523,7.897069201598087
Tarn,1916.2727,0.015204639,0,0,1,0.0011686198,0,59,0.0007169472,0,2016-01-01,2016,3.5553480614894135,4.584706160827532,0.12961566851756934,4.714321829345102
Tarn_et_Garonne,2127.0007,0.008235318,3,0,0,0.0007630265,0,56,0.00036504207,3,2016-01-01,2016,3.5553480614894135,4.847597138056355,-0.002923196859518457,4.844673941196837
Territoire_de_Belfort,1940.9783,0.004547465,2,0,1,0.0018259175,0,55,0.00021533559,2,2016-01-01,2016,3.5553480614894135,6.327511260568118,0.07869909998398104,6.406210360552099
Var,2112.0654,0.0153318355,1,0,0,0.00031384733,0,56,0.000653119,1,2016-01-01,2016,3.5553480614894135,3.524749079643772,0.04464536938399788,3.5693944490277696
Vaucluse,2246.1667,0.0063781063,9,0,0,0.00023266506,0,59,0.00027386675,9,2016-01-01,2016,3.5553480614894135,3.7821196930928402,-0.05924654151288048,3.7228731515799596
Vendee,2001.7888,0.007927865,13,0,0,0.0023724802,0,45,0.00035765363,13,2016-01-01,2016,3.5553480614894135,6.0298719453589875,-0.06337116359383224,5.966500781765156
Vienne,2063.0073,0.011065659,11,0,0,0.002758513,0,54,0.0005001576,11,2016-01-01,2016,3.5553480614894135,6.1646135029922275,-0.09404288416801192,6.070570618824216
Vosges,1922.7507,0.013170949,2,0,2,0.004686169,0,55,0.00062239805,2,2016-01-01,2016,3.5553480614894135,6.308189540492868,0.0944525968419901,6.402642137334858
Yonne,2024.0151,0.019547444,6,0,1,0.004125766,0,55,0.00089537195,6,2016-01-01,2016,3.5553480614894135,6.463507226775806,0.036099731341787726,6.499606958117594
Yvelines,1987.7136,0.0034507604,11,0,1,0.00079781224,0,57,0.00015796696,11,2016-01-01,2016,3.5553480614894135,7.4419804806688905,-0.1167732377028302,7.32520724296606
Ain,2023.7512,0.009096812,15,0,5,0.0016525043,0,28,0.0004223883,15,2017-01-01,2017,3.58351893845611,6.5269409464799955,0.05511316058497389,6.58205410706497
Aisne,1993.1108,0.009759023,14,2,3,0.0008285696,0,35,0.0004510645,14,2017-01-01,2017,3.58351893845611,7.2867505468748845,0.13505234933021185,7.421802896205096
Allier,1983.6123,0.011023991,11,0,1,0.0011123271,0,35,0.0005190577,11,2017-01-01,2017,3.58351893845611,5.727451649306406,0.20260312388738874,5.930054773193795
Alpes_Maritimes,1441.9863,0.016845116,0,0,15,0.004004392,0,21,0.0009379282,0,2017-01-01,2017,3.58351893845611,3.719944312700357,-0.13442107297312053,3.5855232397272365
Alpes_de_Haute_Provence,1417.3586,0.015056329,0,0,21,0.0027881614,0,14,0.0008843046,0,2017-01-01,2017,3.58351893845611,4.0099174228303465,-0.14164988457060546,3.868267538259741
Ardeche,1691.5269,0.02336104,3,0,8,0.0030517066,0,27,0.0011977308,3,2017-01-01,2017,3.58351893845611,3.9118596993653876,-0.006627437832043498,3.905232261533344
Ardennes,1973.4019,0.005361691,15,1,6,0.0008808377,0,31,0.0002499151,15,2017-01-01,2017,3.58351893845611,6.972692962254307,-0.10042013725869743,6.872272824995609
Ariege,1204.872,0.03768775,0,0,22,0.0067664534,0,25,0.0023301186,0,2017-01-01,2017,3.58351893845611,4.257235041300043,0.018435059868634453,4.275670101168678
Aube,2072.789,0.0068665156,17,3,1,0.00021269429,0,35,0.00030933286,17,2017-01-01,2017,3.58351893845611,7.286281777596079,0.12911754110615,7.415399318702229
Aude,2057.3933,0.017904269,9,0,0,0.0023806442,0,56,0.0007901245,9,2017-01-01,2017,3.58351893845611,4.634514229908748,-0.05688114190382782,4.57763308800492
Aveyron,1768.7046,0.025637455,6,0,5,0.002918149,0,40,0.0012722048,6,2017-01-01,2017,3.58351893845611,4.66935585101365,0.091776389973086,4.761132240986736
Bas_Rhin,2099.6772,0.0051418454,18,2,1,0.0011633104,0,27,0.00023205801,18,2017-01-01,2017,3.58351893845611,6.287908306087743,-0.01876514730498561,6.269143158782758
Bouches_du_Rhone,2393.6848,0.0067433943,25,5,0,0.0014156866,0,54,0.00027008913,25,2017-01-01,2017,3.58351893845611,3.317144972917557,-0.17982481932291178,3.1373201535946453
Calvados,1797.0161,0.0056795976,8,0,0,0.00045716448,0,48,0.00026737637,8,2017-01-01,2017,3.58351893845611,7.154077055329098,-0.009282763133742494,7.144794292195355
Cantal,1515.8564,0.021940699,0,0,14,0.00233225,0,28,0.0012039146,0,2017-01-01,2017,3.58351893845611,5.024562145492195,-0.005439706097947808,5.019122439394247
Charente,2075.873,0.0078115636,14,2,1,0.00070161076,0,47,0.0003480628,14,2017-01-01,2017,3.58351893845611,5.529730188771213,-0.03556127504680234,5.49416891372441
Charente_Maritime,2088.1953,0.012046926,17,4,0,0.0012425012,0,46,0.00051881885,17,2017-01-01,2017,3.58351893845611,6.252100758380216,0.25604299412325615,6.508143752503472
Cher,2062.634,0.014867597,13,0,3,0.0009641448,0,39,0.0006762045,13,2017-01-01,2017,3.58351893845611,6.469259087831828,0.2808831642511302,6.750142252082958
Correze,1744.2129,0.026533142,6,0,5,0.0025436801,0,38,0.0013277597,6,2017-01-01,2017,3.58351893845611,4.753434255339724,0.1044077697132332,4.857842025052957
Cote_d_Or,1976.792,0.016955381,12,0,3,0.0010513882,0,30,0.0007917909,12,2017-01-01,2017,3.58351893845611,6.409328500361919,0.17616848488170686,6.585496985243626
Cotes_d_Armor,1706.7755,0.02172157,5,0,0,0.002345615,0,50,0.0010476719,5,2017-01-01,2017,3.58351893845611,6.669677737123869,0.12786510730514528,6.797542844429014
Creuse,1820.8604,0.016862435,6,0,4,0.0012357082,0,36,0.00082509004,6,2017-01-01,2017,3.58351893845611,5.476786965153151,-0.0465239884661114,5.43026297668704
Deux_Sevres,2039.9017,0.010671086,15,3,1,0.0008812893,0,46,0.00048134913,15,2017-01-01,2017,3.58351893845611,6.108669568597653,0.11298571389947346,6.221655282497127
Dordogne,2082.8027,0.018685374,11,0,1,0.0020861267,0,50,0.00083021703,11,2017-01-01,2017,3.58351893845611,4.733459300768467,0.22764813515929408,4.961107435927761
Doubs,1897.12,0.010031066,6,0,5,0.002189045,0,24,0.00048569634,6,2017-01-01,2017,3.58351893845611,5.731913811466601,-0.02369830788714439,5.708215503579456
Drome,1899.6565,0.023274027,9,0,7,0.004218147,0,30,0.0011232499,9,2017-01-01,2017,3.58351893845611,5.207924676124069,0.04026797405807511,5.248192650182144
Essonne,2104.3296,0.0022735843,19,3,2,0.00018849665,0,40,0.00010143698,19,2017-01-01,2017,3.58351893845611,7.208770621304291,0.06817291507446567,7.276943536378757
Eure,1906.0798,0.009360213,13,0,4,0.0008210272,0,38,0.00044301155,13,2017-01-01,2017,3.58351893845611,7.8742308427162575,0.12452203960166514,7.998752882317922
Eure_et_Loir,1960.3221,0.011682786,13,1,4,0.000833794,0,38,0.00054660306,13,2017-01-01,2017,3.58351893845611,7.989113615207392,0.14658732208046843,8.135700937287861
Finistere,1693.9775,0.00741428,4,0,0,0.0011848842,0,51,0.00035290077,4,2017-01-01,2017,3.58351893845611,6.674708857660384,-0.05982245237890075,6.614886405281483
Gard,2120.2083,0.01228459,13,1,1,0.0013003421,0,48,0.00054483,13,2017-01-01,2017,3.58351893845611,4.095884047509201,0.13054124654677426,4.226425294055975
Gers,2087.8728,0.021055581,10,0,0,0.0021760864,0,49,0.0009334187,10,2017-01-01,2017,3.58351893845611,4.4704676280567135,0.16111459075751555,4.631582218814229
Gironde,2122.3906,0.0173366,14,3,0,0.0022004992,0,45,0.0007377019,14,2017-01-01,2017,3.58351893845611,4.971293854705136,0.11640181852101619,5.087695673226152
Haut_Rhin,2013.2385,0.0030993386,11,1,4,0.0010580879,0,22,0.00014577238,11,2017-01-01,2017,3.58351893845611,6.223081073298417,0.11474282111752238,6.337823894415939
Haute_Garonne,1994.7107,0.017254883,8,0,0,0.0020651973,0,50,0.0007921286,8,2017-01-01,2017,3.58351893845611,4.150732398132689,-0.01788368723702725,4.1328487108956615
Haute_Loire,1535.7715,0.013803915,0,0,14,0.0015769915,0,23,0.0007569363,0,2017-01-01,2017,3.58351893845611,5.59786229386916,-0.20555571885493076,5.39230657501423
Haute_Marne,1989.2888,0.011894874,10,0,2,0.00072360184,0,30,0.0005528709,10,2017-01-01,2017,3.58351893845611,6.444302472078421,0.10163687187672985,6.545939343955151
Haute_Saone,2113.3608,0.005454988,16,2,2,0.00069496775,0,30,0.000246522,16,2017-01-01,2017,3.58351893845611,6.383884624091269,0.056940747167551826,6.440825371258821
Haute_Savoie,1555.7104,0.004315652,0,0,15,0.0020898147,0,14,0.0002389008,0,2017-01-01,2017,3.58351893845611,5.470631399608517,-0.013994937340249392,5.456636462268268
Haute_Vienne,1875.9943,0.016818434,9,0,4,0.0012553976,0,43,0.0008006304,9,2017-01-01,2017,3.58351893845611,5.2796372734397,0.059008127962217057,5.338645401401918
Hautes_Alpes,797.3098,0.017240545,0,0,30,0.0036101511,0,0,0.001407596,0,2017-01-01,2017,3.58351893845611,4.14904595799978,-0.06517322438547371,4.083872733614307
Hautes_pyrenees,1365.2566,0.03820194,0,0,14,0.0061271056,0,34,0.0021900558,0,2017-01-01,2017,3.58351893845611,4.445224394632062,0.06569709778609302,4.510921492418155
Herault,2102.1423,0.01820774,13,0,0,0.0018878587,0,50,0.000799763,13,2017-01-01,2017,3.58351893845611,3.992056351617827,0.2462520036540041,4.2383083552718315
Ille_et_Vilaine,1897.0892,0.010624083,13,1,4,0.00048943097,0,39,0.0004998461,13,2017-01-01,2017,3.58351893845611,6.675801505650869,0.09464763844773509,6.770449144098603
Indre,2063.336,0.014646244,14,1,4,0.0008294836,0,43,0.00066301005,14,2017-01-01,2017,3.58351893845611,6.497772132771027,0.18831215521394137,6.6860842879849685
Indre_et_Loire,2072.3247,0.0063202763,16,1,3,0.00043086347,0,42,0.000284437,16,2017-01-01,2017,3.58351893845611,6.3453689909872795,0.06392745465212465,6.409296445639404
Isere,1682.4053,0.015208744,3,0,14,0.004774846,0,20,0.00080852595,3,2017-01-01,2017,3.58351893845611,5.560029380834296,0.025751488723990672,5.5857808695582865
Jura,2006.6265,0.013696058,13,0,5,0.0023547707,0,26,0.0006402606,13,2017-01-01,2017,3.58351893845611,6.097506043991059,0.037001297151610005,6.134507341142669
Landes,2110.8374,0.020858841,10,2,0,0.0035128726,0,49,0.0008968191,10,2017-01-01,2017,3.58351893845611,5.247957638716245,0.17957276707759784,5.427530405793843
Loir_et_Cher,2072.717,0.0057490943,16,1,2,0.00040379775,0,42,0.00025957258,16,2017-01-01,2017,3.58351893845611,6.892860347946261,0.021803713153520622,6.914664061099781
Loire,1769.6448,0.004714903,5,0,3,0.0007321055,0,29,0.00023664544,5,2017-01-01,2017,3.58351893845611,5.588806599114147,0.07242620650113346,5.66123280561528
Loire_Atlantique,1987.6085,0.008645048,16,4,1,0.00030353758,0,45,0.0003920218,16,2017-01-01,2017,3.58351893845611,6.06030068488454,0.030627147972690644,6.090927832857231
Loiret,2094.238,0.010571874,20,1,2,0.00085892604,0,41,0.0004737743,20,2017-01-01,2017,3.58351893845611,6.542126847655995,0.0905746899434383,6.632701537599433
Lot,1980.2417,0.011136704,10,0,1,0.0010083898,0,48,0.0005138958,10,2017-01-01,2017,3.58351893845611,4.62691874748547,0.13276687362205047,4.75968562110752
Lot_et_Garonne,2124.177,0.010375677,12,0,0,0.001537699,0,49,0.00045320165,12,2017-01-01,2017,3.58351893845611,5.24767942655882,0.02500396216129196,5.272683388720112
Lozere,1510.0471,0.019188458,1,0,15,0.0019651619,0,24,0.0010502611,1,2017-01-01,2017,3.58351893845611,3.678415360654986,-0.05050023300144935,3.627915127653537
Maine_et_Loire,2041.1669,0.013864481,16,4,1,0.0006854614,0,43,0.0006266174,16,2017-01-01,2017,3.58351893845611,6.020695327379983,0.14488892111676283,6.165584248496746
Manche,1772.7762,0.009653164,7,0,0,0.000768115,0,51,0.0004564324,7,2017-01-01,2017,3.58351893845611,6.28552419624602,0.13054222242286107,6.416066418668881
Marne,2064.4739,0.014611399,19,3,1,0.00086680363,0,35,0.00066182675,19,2017-01-01,2017,3.58351893845611,7.374933093819783,0.14708748925566034,7.5220205830754425
Mayenne,1915.5647,0.005826269,14,2,4,0.00025588472,0,41,0.00027410427,14,2017-01-01,2017,3.58351893845611,6.699916740125753,0.10372413687244231,6.803640876998195
Meurthe_et_Moselle,2060.3928,0.0077767516,21,3,4,0.0008171253,0,30,0.00035510774,21,2017-01-01,2017,3.58351893845611,6.616052492958193,-0.039494235522244736,6.5765582574359485
Meuse,2003.3682,0.01282517,15,1,4,0.001290912,0,31,0.0005920936,15,2017-01-01,2017,3.58351893845611,6.612139013638483,0.1492024909202343,6.761341504558717
Morbihan,1856.7959,0.0065553235,15,0,0,0.00043219284,0,47,0.00030213196,15,2017-01-01,2017,3.58351893845611,6.6068878639497814,-0.054357169558786375,6.552530694390995
Moselle,2092.3943,0.006649906,21,3,2,0.0010927777,0,31,0.00030087223,21,2017-01-01,2017,3.58351893845611,6.349262402134269,-0.09793089364927958,6.25133150848499
Nievre,2011.1248,0.011425019,13,0,4,0.00071216363,0,35,0.0005289139,13,2017-01-01,2017,3.58351893845611,6.475904899771452,0.1367801671738075,6.612685066945259
Nord,1932.7235,0.012044794,14,1,6,0.0016376545,0,38,0.00056598353,14,2017-01-01,2017,3.58351893845611,7.739667374447046,-0.1743168625601052,7.56535051188694
Oise,1989.6624,0.015350637,14,2,3,0.0012114552,0,42,0.00070968515,14,2017-01-01,2017,3.58351893845611,7.671999777078353,0.04497382046811836,7.716973597546471
Orne,1818.8954,0.010469361,10,0,4,0.00068707595,0,40,0.0005081358,10,2017-01-01,2017,3.58351893845611,7.1867904733130965,0.01510917175096463,7.201899645064061
Pas_de_Calais,1893.9138,0.008928729,13,1,7,0.0010599366,0,43,0.00042412378,13,2017-01-01,2017,3.58351893845611,7.932406728643528,-0.19076023860146107,7.741646490042067
Puy_de_Dome,1699.1626,0.010121972,1,0,5,0.0013254788,0,29,0.00052159675,1,2017-01-01,2017,3.58351893845611,6.009627971133312,-0.010933086903731034,5.998694884229581
Pyrenees_Atlantiques,1750.645,0.019920744,5,0,1,0.004028586,0,49,0.0009848094,5,2017-01-01,2017,3.58351893845611,5.2153159063244745,0.08131913539613218,5.296635041720607
Pyrenees_Orientales,1942.75,0.011006439,8,0,0,0.001984285,0,54,0.00049633416,8,2017-01-01,2017,3.58351893845611,2.734665427469671,0.02742227877386689,2.7620877062435376
Rhone,2060.4695,0.010142158,15,2,3,0.001854341,0,34,0.00046456416,15,2017-01-01,2017,3.58351893845611,6.088063383815831,0.10385565023423231,6.191919034050063
Saone_et_Loire,2050.6697,0.013383572,14,0,3,0.0014727492,0,35,0.00061675714,14,2017-01-01,2017,3.58351893845611,6.373674682542921,0.17385382993284135,6.547528512475762
Sarthe,2007.2638,0.010707337,16,1,3,0.00072343886,0,41,0.0004926204,16,2017-01-01,2017,3.58351893845611,6.194426233948515,0.1099612516722585,6.304387485620773
Savoie,1113.8066,0.019152425,0,0,26,0.0071262806,0,1,0.0013144715,0,2017-01-01,2017,3.58351893845611,5.357112310106212,-0.02639306884681649,5.330719241259395
Seine_Maritime,1810.6135,0.009027711,9,0,0,0.0011339337,0,45,0.000430119,9,2017-01-01,2017,3.58351893845611,7.487669973136221,0.05188085591271551,7.539550829048936
Seine_et_Marne,2078.11,0.0025715826,20,3,2,0.00016619894,0,40,0.000115782175,20,2017-01-01,2017,3.58351893845611,7.222414584795899,0.03530758173602684,7.257722166531926
Somme,1834.0328,0.008686995,10,0,0,0.0011130278,0,46,0.00041152124,10,2017-01-01,2017,3.58351893845611,7.8474613191795966,0.031384824606460755,7.878846143786057
Tarn,1863.1991,0.01815432,6,0,0,0.002229504,0,49,0.0008621027,6,2017-01-01,2017,3.58351893845611,4.790509585612407,0.03958369202914829,4.830093277641555
Tarn_et_Garonne,2071.5754,0.011999683,12,0,0,0.0013436306,0,50,0.00053621747,12,2017-01-01,2017,3.58351893845611,4.38566831123603,0.1704621535181541,4.556130464754184
Territoire_de_Belfort,2018.9999,0.003250261,11,1,3,0.00075933576,0,25,0.00015172991,11,2017-01-01,2017,3.58351893845611,6.5796275968594236,0.04913391855486182,6.628761515414285
Var,2111.1016,0.023943895,10,0,0,0.005400597,0,54,0.0010106006,10,2017-01-01,2017,3.58351893845611,4.700470958369678,0.13952501717419,4.839995975543868
Vaucluse,2196.272,0.010261792,14,1,2,0.0016860181,0,48,0.00044426316,14,2017-01-01,2017,3.58351893845611,4.319338016224685,-0.05442381965510998,4.264914196569575
Vendee,2001.3218,0.006086787,16,4,1,0.00027380488,0,47,0.00027389402,16,2017-01-01,2017,3.58351893845611,5.931639000691545,-0.031024773487670545,5.900614227203874
Vienne,2038.6189,0.010814012,14,3,3,0.0007951811,0,45,0.0004892598,14,2017-01-01,2017,3.58351893845611,6.18524206117105,0.05239472700799331,6.237636788179043
Vosges,1993.2877,0.009780509,10,0,1,0.0015249142,0,28,0.00045468402,10,2017-01-01,2017,3.58351893845611,6.393070266797821,0.1524554797220667,6.545525746519887
Yonne,2057.8323,0.016691193,15,1,2,0.00088959007,0,38,0.00075642305,15,2017-01-01,2017,3.58351893845611,6.268051272707338,0.2105369266055478,6.478588199312886
Yvelines,2024.7268,0.0030593323,16,2,2,0.00025030915,0,40,0.00013958532,16,2017-01-01,2017,3.58351893845611,7.219089395718987,0.024604769659086485,7.2436941653780735
Ain,2004.421,0.012332573,2,0,1,0.0023878366,0,48,0.00057434826,2,2018-01-01,2018,3.6109179126442243,6.400476774833987,0.21074601164518156,6.611222786479168
Aisne,1806.1908,0.011859609,0,0,5,0.0014417771,0,57,0.00057784986,0,2018-01-01,2018,3.6109179126442243,7.59823136405339,0.13064006211589263,7.728871426169283
Allier,1987.4253,0.010682084,1,0,1,0.0018502742,0,53,0.00050281774,1,2018-01-01,2018,3.6109179126442243,5.709688531428891,0.13859519753291183,5.848283728961803
Alpes_Maritimes,1616.0205,0.011408542,0,0,3,0.0023781813,0,21,0.0006062876,0,2018-01-01,2018,3.6109179126442243,4.093316030806118,-0.01646574146655897,4.07685028933956
Alpes_de_Haute_Provence,1575.7158,0.010849575,0,0,10,0.001743379,0,10,0.00061227323,0,2018-01-01,2018,3.6109179126442243,3.9252369044786715,0.029859637673118274,3.95509654215179
Ardeche,1801.2896,0.018295072,0,0,4,0.002602378,0,43,0.00091811665,0,2018-01-01,2018,3.6109179126442243,3.454868709696176,0.03205049773576741,3.4869192074319435
Ardennes,1754.0289,0.008692401,0,0,5,0.0010804218,0,53,0.00043243362,0,2018-01-01,2018,3.6109179126442243,6.913017069601009,0.1989584156567538,7.111975485257763
